method,protocol,direction,fold,seed,feature_set,k_NMAE,identifiable_wq_NMAE
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2029,all_shooting,0.1877306939077525,0.0454155776077296
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2029,photon_geometry,0.1883396573460174,0.0695485075749755
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2029,ringdown,0.0801726117917574,0.2586691144495189
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2029,ringdown_plus_all_shooting,0.0289765930534574,0.0419107968380664
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2029,ringdown_plus_photon_geometry,0.0446740556128724,0.0534070275480365
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2030,all_shooting,0.181757837247885,0.0468809922386131
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2030,photon_geometry,0.232288960563475,0.0762137754640616
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2030,ringdown,0.063214619350455,0.2348004408784325
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2030,ringdown_plus_all_shooting,0.0359528238668599,0.0411689045016868
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2030,ringdown_plus_photon_geometry,0.0307362374392774,0.069001528799543
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2026,all_shooting,0.1460339223606875,0.0577616967821239
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2026,photon_geometry,0.1153219278703124,0.0802897003376812
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2026,ringdown,0.0273623507126925,0.088929575650956
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2026,ringdown_plus_all_shooting,0.0323654429118499,0.0577222247825838
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2026,ringdown_plus_photon_geometry,0.0234883298924849,0.1047545358530331
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2027,all_shooting,0.1452909315957624,0.0507837555279487
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2027,photon_geometry,0.1046210610288025,0.0899759576968437
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2027,ringdown,0.0289758094141974,0.0838049895612378
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2027,ringdown_plus_all_shooting,0.0308246581481374,0.0502288216670022
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2027,ringdown_plus_photon_geometry,0.0455050123387,0.0863463293001232
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2028,all_shooting,0.1550596961663825,0.0539847651559566
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2028,photon_geometry,0.1468466081301625,0.0354479646558292
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2028,ringdown,0.0308011800307524,0.0776699448045299
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2028,ringdown_plus_all_shooting,0.0385144784494574,0.0519315169543198
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2028,ringdown_plus_photon_geometry,0.0413874371408,0.0403847125880455
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2029,all_shooting,0.1119986737838849,0.0481390918613694
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2029,photon_geometry,0.1202393019707299,0.0649083636584734
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2029,ringdown,0.0380230732130149,0.1440948729204308
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2029,ringdown_plus_all_shooting,0.0248955324003674,0.0483308333791999
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2029,ringdown_plus_photon_geometry,0.0268461170988149,0.0642795289184039
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2030,all_shooting,0.1521561273837025,0.0455944609860276
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2030,photon_geometry,0.1105711368822599,0.0639996075657611
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2030,ringdown,0.0415062252530774,0.112434990197197
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2030,ringdown_plus_all_shooting,0.0339082536882174,0.0439732338755678
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2030,ringdown_plus_photon_geometry,0.0268096727068974,0.0671025745073534
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2026,all_shooting,0.12478326937049,0.0434741620950651
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2026,photon_geometry,0.1161805276996066,0.0509440078362961
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2026,ringdown,0.0627463700383433,0.3365408040182132
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2026,ringdown_plus_all_shooting,0.0564800715483166,0.0431572710339812
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2026,ringdown_plus_photon_geometry,0.05220936412651,0.0371491759509804
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2027,all_shooting,0.10384213199049,0.0449638625512323
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2027,photon_geometry,0.13176124275224,0.0728615293703212
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2027,ringdown,0.0628016222824666,0.3121576752570456
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2027,ringdown_plus_all_shooting,0.0555915091914833,0.0514835817676598
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2027,ringdown_plus_photon_geometry,0.0553966211968266,0.0493758721459597
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2028,all_shooting,0.1251495363621033,0.0718723721888767
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2028,photon_geometry,0.1784534665451866,0.1127144767145823
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2028,ringdown,0.05870084145923,0.3062669839604638
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2028,ringdown_plus_all_shooting,0.0641103202507833,0.0787451357357379
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2028,ringdown_plus_photon_geometry,0.05374610022614,0.0703476296800574
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2029,all_shooting,0.0973211237967466,0.040251758440458
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2029,photon_geometry,0.1026562353932566,0.0629035523475358
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2029,ringdown,0.0606691882778533,0.3249812671801518
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2029,ringdown_plus_all_shooting,0.0714366288015666,0.0401316985722682
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2029,ringdown_plus_photon_geometry,0.0578009357849766,0.0451868774487412
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2030,all_shooting,0.1002456224114266,0.0646557039356648
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2030,photon_geometry,0.1432062418546133,0.0854094598223728
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2030,ringdown,0.0622045273225733,0.3304223417210774
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2030,ringdown_plus_all_shooting,0.0610470981167333,0.0686807504085722
HGB,grouped_physical_interpolation,,blocks_3x3_g5,2030,ringdown_plus_photon_geometry,0.0561497579111966,0.0502826901817312
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2026,all_shooting,0.2803434675892,0.0920927379816868
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2026,photon_geometry,0.2961712478052033,0.0955332127233401
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2026,ringdown,0.0898604862598666,0.3701239176486182
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2026,ringdown_plus_all_shooting,0.14828776816644,0.0924943630842721
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2026,ringdown_plus_photon_geometry,0.1460956350515433,0.0784102038816564
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,0.2353706106209899,0.0801514975852674
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,0.28075467564231,0.0845291762760256
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown,0.0845119405526666,0.3298058498628967
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,0.1457580018095333,0.080804824193781
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,0.14219364649479,0.0612614922849821
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,0.26460002632267,0.0773208284620992
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,0.30753987687321,0.0944220446963058
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,0.0775013597234933,0.3647002646486771
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,0.13190553444986,0.0787013383646335
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,0.1380059063405366,0.0788852589041142
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,0.2387861512355366,0.0863850325899171
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,0.27722875149786,0.0849669800822931
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,0.07170855941116,0.3847384008766828
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,0.1288620305208432,0.0857066075965585
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,0.1434060091209533,0.0733467738155713
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2030,all_shooting,0.2404956589027166,0.0803144127126776
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2030,photon_geometry,0.2602274433143067,0.0777201863116761
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,0.0873304180922133,0.3146197703858767
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown_plus_all_shooting,0.1403211221005866,0.0796175318079326
HGB,grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown_plus_photon_geometry,0.1302150427827699,0.0598424923327328
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2026,all_shooting,0.1938296037663166,0.0545829575190846
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2026,photon_geometry,0.2890301224412366,0.1186421064277847
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown,0.0804125074570999,0.2906746562927659
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown_plus_all_shooting,0.0850239817218866,0.0578611737512521
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2026,ringdown_plus_photon_geometry,0.0872945821194599,0.0811763216470388
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2027,all_shooting,0.1630392815257833,0.0715664841155563
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2027,photon_geometry,0.2937052582325499,0.1370706158703359
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown,0.0830323588394733,0.2826503418196468
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown_plus_all_shooting,0.0726153081975166,0.0722666534506825
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2027,ringdown_plus_photon_geometry,0.0822010231677933,0.100772873542674
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2028,all_shooting,0.2215407348346899,0.064362807005825
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2028,photon_geometry,0.2875901117712632,0.1219669501341828
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown,0.0899062650001166,0.3225856886159934
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown_plus_all_shooting,0.1159026547994766,0.057372854222951
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2028,ringdown_plus_photon_geometry,0.1147654997374966,0.0839657588249817
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2029,all_shooting,0.1906696467836166,0.0676085496149261
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2029,photon_geometry,0.2807031139410234,0.1271400210841549
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown,0.0829294600902666,0.2908454160810988
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown_plus_all_shooting,0.1006505037841399,0.0671684739173124
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2029,ringdown_plus_photon_geometry,0.0978331219587433,0.0840083413347484
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2030,all_shooting,0.1727665319806499,0.0816827995942617
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2030,photon_geometry,0.28272853590672,0.1455396488062588
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown,0.0779302370097733,0.2835530836112054
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown_plus_all_shooting,0.0771881981001166,0.0777702166440924
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2030,ringdown_plus_photon_geometry,0.0858174884256699,0.1006317729234083
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2026,all_shooting,0.2020686849370222,0.0623549121938288
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2026,photon_geometry,0.1873333425956489,0.0356450015538972
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown,0.1017714082084444,0.2990560438654182
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown_plus_all_shooting,0.0925729366080355,0.0619899353076058
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2026,ringdown_plus_photon_geometry,0.0945414526860755,0.0337580397968018
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2027,all_shooting,0.2170033813432177,0.0799255748496456
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2027,photon_geometry,0.1840606146797377,0.0390968139226842
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown,0.09812949775484,0.2539866988347972
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_all_shooting,0.0952959611772577,0.0796856410487052
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_photon_geometry,0.0901368727069066,0.0378798785379556
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2028,all_shooting,0.25066086681468,0.0682023255130182
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2028,photon_geometry,0.2320668819887866,0.0543257105649355
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown,0.0780175637992355,0.3045023351687875
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_all_shooting,0.0768185149571777,0.0652905979012928
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_photon_geometry,0.0706048505235199,0.0318438539092415
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2029,all_shooting,0.2549713848453244,0.0798437484430452
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2029,photon_geometry,0.2207132226058577,0.0309849036468773
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown,0.0879673301210355,0.2611220317893579
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_all_shooting,0.0902987331256089,0.0796221545081528
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_photon_geometry,0.0842408074105911,0.0362789885077201
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2030,all_shooting,0.2316963443195067,0.0567972033849646
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2030,photon_geometry,0.1881959019412933,0.0384030390157984
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown,0.0910672646342666,0.2575292252790093
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_all_shooting,0.0734385429849377,0.0550731871356896
HGB,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_photon_geometry,0.0756796205445688,0.0374905322956462
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,all_shooting,0.0807300562137563,0.0929401819669044
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,photon_geometry,0.0666697839695781,0.1800246695876801
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown,0.04985024694424,0.5925048184164524
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_all_shooting,0.0178625622003792,0.0912966510797677
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_photon_geometry,0.0271568765190595,0.1842493878084173
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,all_shooting,0.0780068341688823,0.1241576214516469
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,photon_geometry,0.0877011023849887,0.1738362291916456
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown,0.0633781495048622,0.5849796348729622
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_all_shooting,0.0405576682438719,0.1211627655184221
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_photon_geometry,0.0513938216650622,0.1957541945827875
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,all_shooting,0.0915606086528852,0.1007604167308338
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,photon_geometry,0.1555853537703527,0.2480418338309796
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown,0.0334134545616799,0.5118306037234954
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_all_shooting,0.0112083812102831,0.1025451233012563
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_photon_geometry,0.0273608841421647,0.2305031576455326
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,all_shooting,0.0686335371783273,0.0694279562421702
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,photon_geometry,0.1065347224947397,0.1991596265983379
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown,0.0580578867411199,0.572883546946541
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_all_shooting,0.0316083216562298,0.0753478684857231
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_photon_geometry,0.0544795143346888,0.21936405793601
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,all_shooting,0.0729807561730994,0.0809788404827736
